       1.162749275739e-02       2.597353300129e+04 
       1.175542498748e-02       2.604909838441e+04 
       1.188339473369e-02       2.612187750064e+04 
       1.201140171268e-02       2.619182429154e+04 
       1.213944567475e-02       2.625901700185e+04 
       1.226752640265e-02       2.632348873958e+04 
       1.239564371049e-02       2.638525421851e+04 
       1.252379744274e-02       2.644435934394e+04 
       1.265198747326e-02       2.650084838011e+04 
       1.278021370442e-02       2.655472784431e+04 
       1.290847606633e-02       2.660606952789e+04 
       1.303677451604e-02       2.665483813029e+04 
       1.316510903687e-02       2.670114723313e+04 
       1.329347963776e-02       2.674496081036e+04 
       1.342188635271e-02       2.678633595657e+04 
       1.355032924015e-02       2.682532323615e+04 
       1.367880838256e-02       2.686196335194e+04 
       1.380732388591e-02       2.689626730078e+04 
       1.393587587930e-02       2.692824631310e+04 
       1.406446451456e-02       2.695796094583e+04 
       1.419308996591e-02       2.698545988208e+04 
       1.432175242966e-02       2.701067023039e+04 
       1.445045212392e-02       2.703371657933e+04 
       1.457918928836e-02       2.705468826365e+04 
       1.470796418401e-02       2.707309328190e+04 
       1.483677709306e-02       2.708975791853e+04 
       1.496562831868e-02       2.710434695246e+04 
       1.509451818493e-02       2.711694714910e+04 
       1.522344703664e-02       2.712739413099e+04 
       1.535241523928e-02       2.713602050291e+04 
       1.548142317898e-02       2.714251511043e+04 
       1.561047126241e-02       2.714709886334e+04 
       1.573955991685e-02       2.714979319891e+04 
       1.586868959010e-02       2.715056945795e+04 
       1.599786075059e-02       2.714974980795e+04 
       1.612707388738e-02       2.714657674974e+04 
       1.625632951022e-02       2.714185753137e+04 
       1.638562814969e-02       2.713535859451e+04 
       1.651497035722e-02       2.712717840544e+04 
       1.664435670529e-02       2.711725929160e+04 
       1.677378778750e-02       2.710556052341e+04 
       1.690326421881e-02       2.709219920266e+04 
       1.703278663562e-02       2.707736347512e+04 
       1.716235569603e-02       2.706047606868e+04 
       1.729197208002e-02       2.704212912513e+04 
       1.742163648970e-02       2.702255222446e+04 
       1.755134964950e-02       2.700139440987e+04 
       1.768111230649e-02       2.697871919081e+04 
       1.781092523063e-02       2.695435258109e+04 
       1.794078921504e-02       2.692846945605e+04 
       1.807070507635e-02       2.690100381849e+04 
       1.820067365500e-02       2.687226753363e+04 
       1.833069581559e-02       2.684162392072e+04 
       1.846077244721e-02       2.680997154308e+04 
       1.859090446389e-02       2.677719961587e+04 
       1.872109280490e-02       2.674290314789e+04 
       1.885133843523e-02       2.670710313862e+04 
       1.898164234598e-02       2.667038085569e+04 
       1.911200555481e-02       2.663208666743e+04 
       1.924242910643e-02       2.659269107093e+04 
       1.937291407303e-02       2.655164401179e+04 
       1.950346155482e-02       2.651001328862e+04 
       1.963407268054e-02       2.646666835828e+04 
       1.976474860796e-02       2.642270331793e+04 
       1.989549052449e-02       2.637726197925e+04 
       2.002629964773e-02       2.633027332494e+04 
       2.015717722603e-02       2.628260278765e+04 
       2.028812453916e-02       2.623393588048e+04 
       2.041914289892e-02       2.618429246568e+04 
       2.055023364979e-02       2.613322535994e+04 
       2.068139816961e-02       2.608134438698e+04 
       2.081263787031e-02       2.602837457976e+04 
       2.094395419858e-02       2.597419819752e+04 
       2.107534863666e-02       2.591900152864e+04 
       2.120682270310e-02       2.586310736678e+04 
       2.133837795355e-02       2.580661831459e+04 
       2.147001598156e-02       2.574889025621e+04 
       2.160173841947e-02       2.569019829408e+04 
       2.173354693927e-02       2.563062693677e+04 
       2.186544325346e-02       2.557027629548e+04 
       2.199742911604e-02       2.550900978204e+04 
       2.212950632342e-02       2.544686040667e+04 
       2.226167671543e-02       2.538361056878e+04 
       2.239394217634e-02       2.532055984957e+04 
       2.252630463590e-02       2.525605900527e+04 
       2.265876607042e-02       2.519086054159e+04 
       2.279132850393e-02       2.512488475030e+04 
       2.292399400925e-02       2.505811185629e+04 
       2.305676470926e-02       2.499077827551e+04 
       2.318964277809e-02       2.492274991789e+04 
       2.332263044238e-02       2.485399456167e+04 
       2.345572998260e-02       2.478453902432e+04 
       2.358894373438e-02       2.471446171943e+04 
       2.372227408991e-02       2.464376286897e+04 
       2.385572349936e-02       2.457249852463e+04 
       2.398929447240e-02       2.450037435468e+04 
       2.412298957966e-02       2.442800189308e+04 
       2.425681145434e-02       2.435488087817e+04 
       2.439076279387e-02       2.428139209604e+04 
       2.452484636151e-02       2.420724992459e+04 
       2.465906498815e-02       2.413261440060e+04 
       2.479342157409e-02       2.405740944414e+04 
       2.492791909085e-02       2.398172345159e+04 
       2.506256058311e-02       2.390557403413e+04 
       2.519734917071e-02       2.382900085343e+04 
       2.533228805062e-02       2.375190251514e+04 
       2.546738049912e-02       2.367434611358e+04 
       2.560262987393e-02       2.359652551982e+04 
       2.573803961649e-02       2.351825037641e+04 
       2.587361325427e-02       2.343953434729e+04 
       2.600935440321e-02       2.336043593177e+04 
       2.614526677018e-02       2.328095330681e+04 
       2.628135415558e-02       2.320107706275e+04 
       2.641762045600e-02       2.312087973359e+04 
       2.655406966700e-02       2.304039719752e+04 
       2.669070588597e-02       2.295960151871e+04 
       2.682753331506e-02       2.287843037154e+04 
       2.696455626431e-02       2.279694680153e+04 
       2.710177915477e-02       2.271524432736e+04 
       2.723920652185e-02       2.263329207649e+04 
       2.737684301870e-02       2.255103461067e+04 
       2.751469341980e-02       2.246845389128e+04 
       2.765276262456e-02       2.238567026573e+04 
       2.779105566122e-02       2.230271472766e+04 
       2.792957769076e-02       2.221937619654e+04 
       2.806833401099e-02       2.213594238233e+04 
       2.820733006088e-02       2.205227395788e+04 
       2.834657142493e-02       2.196845604474e+04 
       2.848606383778e-02       2.188454343421e+04 
       2.862581318902e-02       2.180032255566e+04 
       2.876582552814e-02       2.171601086751e+04 
       2.890610706969e-02       2.163153769070e+04 
       2.904666419867e-02       2.154690061644e+04 
       2.918750347611e-02       2.146216400020e+04 
       2.932863164490e-02       2.137736112668e+04 
       2.947005563583e-02       2.129230899369e+04 
       2.961178257391e-02       2.120723702957e+04 
       2.975381978495e-02       2.112193140453e+04 
       2.989617480239e-02       2.103659311331e+04 
       3.003885537445e-02       2.095120595396e+04 
       3.018186947155e-02       2.086584795261e+04 
       3.032522529411e-02       2.078024229146e+04 
       3.046893128063e-02       2.069470499215e+04 
       3.061299611615e-02       2.060910091985e+04 
       3.075742874109e-02       2.052348734951e+04 
       3.090223836047e-02       2.043766620793e+04 
       3.104743445356e-02       2.035192531847e+04 
       3.119302678394e-02       2.026623145534e+04 
       3.133902541009e-02       2.018032247633e+04 
       3.148544069638e-02       2.009454448460e+04 
       3.163228332463e-02       2.000876417393e+04 
       3.177956430623e-02       1.992301828422e+04 
       3.192729499478e-02       1.983708449487e+04 
       3.207548709940e-02       1.975125311706e+04 
       3.222415269861e-02       1.966558435634e+04 
       3.237330425500e-02       1.957984899575e+04 
       3.252295463053e-02       1.949427224749e+04 
       3.267311710261e-02       1.940852863034e+04 
       3.282380538107e-02       1.932286075454e+04 
       3.297503362589e-02       1.923723087979e+04 
       3.312681646591e-02       1.915159731861e+04 
       3.327916901850e-02       1.906614223326e+04 
       3.343210691028e-02       1.898074677312e+04 
       3.358564629887e-02       1.889538236400e+04 
       3.373980389595e-02       1.881014093432e+04 
       3.389459699141e-02       1.872481215187e+04 
       3.405004347895e-02       1.863965025765e+04 
       3.420616188303e-02       1.855457599087e+04 
       3.436297138739e-02       1.846950795989e+04 
       3.452049186513e-02       1.838459781915e+04 
       3.467874391055e-02       1.829976163649e+04 
       3.483774887284e-02       1.821496194133e+04 
       3.499752889175e-02       1.813027138898e+04 
       3.515810693534e-02       1.804541065642e+04 
       3.531950684005e-02       1.796119204640e+04 
       3.548175335318e-02       1.787675774887e+04 
       3.564487217802e-02       1.779242204023e+04 
       3.580889002168e-02       1.770815011382e+04 
       3.597383464613e-02       1.762399975433e+04 
       3.613973492228e-02       1.753996238854e+04 
       3.630662088773e-02       1.745600826759e+04 
       3.647452380820e-02       1.737214896174e+04 
       3.664347624307e-02       1.728856039773e+04 
       3.681351211532e-02       1.720498890570e+04 
       3.698466678623e-02       1.712137757401e+04 
       3.715697713517e-02       1.703799011099e+04 
       3.733048164512e-02       1.695468804902e+04 
       3.750522049404e-02       1.687141612582e+04 
       3.768123565299e-02       1.678832477118e+04 
       3.785857099125e-02       1.670529332160e+04 
       3.803727238931e-02       1.662234931621e+04 
       3.821738786022e-02       1.653942015748e+04 
       3.839896768027e-02       1.645670268261e+04 
       3.858206452969e-02       1.637397648898e+04 
       3.876673364430e-02       1.629143017940e+04 
       3.895303297935e-02       1.620898382561e+04 
       3.914102338643e-02       1.612657788837e+04 
       3.933076880499e-02       1.604432282542e+04 
       3.952233646972e-02       1.596204159215e+04 
       3.971579713546e-02       1.587977346224e+04 
       3.991122532152e-02       1.579765555581e+04 
       4.010869957723e-02       1.571563172713e+04 
       4.030830277113e-02       1.563360532537e+04 
       4.051012240626e-02       1.555175978776e+04 
       4.071425096445e-02       1.546983988639e+04 
       4.092078628270e-02       1.538797536394e+04 
       4.112983196551e-02       1.530613898157e+04 
       4.134149783700e-02       1.522431064129e+04 
       4.155590043776e-02       1.514252412729e+04 
       4.177316357154e-02       1.506073520991e+04 
       4.199341890798e-02       1.497893669360e+04 
       4.221680664824e-02       1.489712532747e+04 
       4.244347626146e-02       1.481530339200e+04 
       4.267358730124e-02       1.473345442383e+04 
       4.290731031248e-02       1.465156456997e+04 
       4.314482784088e-02       1.456962158204e+04 
       4.338633555891e-02       1.448763126092e+04 
       4.363204352464e-02       1.440551611131e+04 
       4.388217759228e-02       1.432330765388e+04 
       4.413698099656e-02       1.424089244143e+04 
       4.439671613673e-02       1.415843943908e+04 
       4.466166659054e-02       1.407588027967e+04 
       4.493213939414e-02       1.399304625077e+04 
       4.520846762988e-02       1.391009576198e+04 
       4.549101337257e-02       1.382678368779e+04 
       4.578017105358e-02       1.374346171095e+04 
       4.607637131455e-02       1.365979790517e+04 
       4.638008543621e-02       1.357555029767e+04 
       4.669183044547e-02       1.349123284802e+04 
       4.701217502590e-02       1.340652473909e+04 
       4.734174638293e-02       1.332139423589e+04 
       4.768123824883e-02       1.323581591507e+04 
       4.803142025396e-02       1.314984357981e+04 
       4.839314894287e-02       1.306315973638e+04 
       4.876738077955e-02       1.297591831949e+04 
       4.915518756905e-02       1.288805971372e+04 
       4.955777482779e-02       1.279939251277e+04 
       4.997650376862e-02       1.270996768669e+04 
       5.041291773686e-02       1.261958025251e+04 
       5.086877415087e-02       1.252819402285e+04 
       5.134608327691e-02       1.243570484512e+04 
       5.184715551915e-02       1.234162712438e+04 
       5.237465934732e-02       1.224617175878e+04 
       5.293169253270e-02       1.214927868017e+04 
       5.352187002669e-02       1.205031582449e+04 
       5.414943258226e-02       1.194902790368e+04 
       5.481938102612e-02       1.184505429864e+04 
       5.553764177042e-02       1.173786287480e+04 
       5.631126931942e-02       1.162695363476e+04 
       5.714869035981e-02       1.151129966390e+04 
       5.805998988642e-02       1.139009709672e+04 
       5.905722960609e-02       1.126169470849e+04 
       6.015476707358e-02       1.112447606524e+04 
       6.136950183159e-02       1.097543208611e+04 
       6.272090085575e-02       1.081093192238e+04 
       6.423054297674e-02       1.062692911745e+04 
       6.592079204808e-02       1.041700876452e+04 
       6.781216214374e-02       1.017387040038e+04 
       6.991920836247e-02       9.889158858908e+03 
       7.224564000371e-02       9.555656293358e+03 
       7.478065440603e-02       9.169741090922e+03 
       7.749905156846e-02       8.733835153804e+03 
       8.036605230104e-02       8.257607182823e+03 
       8.334464368829e-02       7.757687556555e+03 
       8.640182965553e-02       7.254143172531e+03 
       8.951171200189e-02       6.767326442748e+03 
       9.265570782442e-02       6.314680729443e+03 
       9.582127114233e-02       5.908992003833e+03 
       9.900026336412e-02       5.557592828977e+03 
       1.021875378593e-01       5.262601537404e+03 
       1.053798915329e-01       5.021398630616e+03 
       1.085753503792e-01       4.827905774104e+03 
       1.117727050897e-01       4.673797671686e+03 
       1.149712174352e-01       4.549099629712e+03 
       1.181704376535e-01       4.442612581338e+03 
       1.213700919909e-01       4.344189542389e+03 
       1.245700138575e-01       4.244727653370e+03 
       1.277701018323e-01       4.137032099177e+03 
       1.309702941007e-01       4.016466235524e+03 
       1.341705529146e-01       3.881235691433e+03 
       1.373708551526e-01       3.732042370961e+03 
       1.405711865870e-01       3.572139551514e+03 
       1.437715384028e-01       3.405712265458e+03 
       1.469719050841e-01       3.238749018764e+03 
       1.501722831298e-01       3.076368943866e+03 
       1.533726702739e-01       2.923476535431e+03 
       1.565730650106e-01       2.783734252095e+03 
       1.597734663054e-01       2.659665606760e+03 
       1.629738734191e-01       2.552461554209e+03 
       1.661742857995e-01       2.461844771511e+03 
       1.693747030161e-01       2.386486784158e+03 
       1.725751247186e-01       2.324359492376e+03 
       1.757755506119e-01       2.272235522758e+03 
       1.789759804401e-01       2.227228041818e+03 
       1.821764139762e-01       2.186228332331e+03 
       1.853768510158e-01       2.146490474988e+03 
       1.885772913724e-01       2.105145719627e+03 
       1.917777348747e-01       2.060196486089e+03 
       1.949781813640e-01       2.010266949558e+03 
       1.981786306930e-01       1.955511546880e+03 
       2.013790827244e-01       1.896202337930e+03 
       2.045795373298e-01       1.833778483850e+03 
       2.077799943890e-01       1.769793600397e+03 
       2.109804537893e-01       1.705913792343e+03 
       2.141809154249e-01       1.643937797245e+03 
       2.173813791962e-01       1.585056388847e+03 
       2.205818450096e-01       1.530352775440e+03 
       2.237823127768e-01       1.480627338338e+03 
       2.269827824145e-01       1.436122236490e+03 
       2.301832538443e-01       1.396976012349e+03 
       2.333837269918e-01       1.362659337725e+03 
       2.365842017869e-01       1.332702188578e+03 
       2.397846781631e-01       1.306190398087e+03 
       2.429851560576e-01       1.282116970788e+03 
       2.461856354108e-01       1.259543824002e+03 
       2.493861161662e-01       1.237425043354e+03 
       2.525865982701e-01       1.215016469408e+03 
       2.557870816715e-01       1.191788529797e+03 
       2.589875663222e-01       1.167339388174e+03 
       2.621880521761e-01       1.141615529675e+03 
       2.653885391893e-01       1.114681701843e+03 
       2.685890273202e-01       1.086809495976e+03 
       2.717895165291e-01       1.058435962502e+03 
       2.749900067781e-01       1.029996377571e+03 
       2.781904980311e-01       1.002009756858e+03 
       2.813909902537e-01       9.749485146379e+02 
       2.845914834129e-01       9.494746180519e+02 
       2.877919774774e-01       9.256391270622e+02 
       2.909924724171e-01       9.036543014453e+02 
       2.941929682033e-01       8.835979084005e+02 
       2.973934648086e-01       8.652316709280e+02 
       3.005939622065e-01       8.482943841783e+02 
       3.037944603720e-01       8.327075800278e+02 
       3.069949592809e-01       8.180682242170e+02 
       3.101954589101e-01       8.041027552891e+02 
       3.133959592374e-01       7.904785356569e+02 
       3.165964602414e-01       7.771242352880e+02 
       3.197969619019e-01       7.636174276995e+02 
       3.229974641992e-01       7.498815660892e+02 
       3.261979671145e-01       7.358488401704e+02 
       3.293984706295e-01       7.215416839459e+02 
       3.325989747271e-01       7.070873955163e+02 
       3.357994793904e-01       6.925338790398e+02 
       3.389999846033e-01       6.780223066734e+02 
       3.422004903503e-01       6.638270222325e+02 
       3.454009966166e-01       6.499282083373e+02 
       3.486015033877e-01       6.365507197632e+02 
       3.518020106498e-01       6.236455213408e+02 
       3.550025183895e-01       6.114895177611e+02 
       3.582030265941e-01       5.999306816317e+02 
       3.614035352511e-01       5.890296203650e+02 
       3.646040443485e-01       5.787846557973e+02 
       3.678045538749e-01       5.690120219410e+02 
       3.710050638189e-01       5.597571907613e+02 
       3.742055741700e-01       5.508074152033e+02 
       3.774060849176e-01       5.420329001750e+02 
       3.806065960518e-01       5.334319943940e+02 
       3.838071075628e-01       5.249282269773e+02 
       3.870076194412e-01       5.164835821787e+02 
       3.902081316780e-01       5.080487806630e+02 
       3.934086442644e-01       4.996610064355e+02 
       3.966091571919e-01       4.913132613709e+02 
       3.998096704522e-01       4.829023706388e+02 
       4.030101840374e-01       4.747180962211e+02 
       4.062106979398e-01       4.665282366591e+02 
       4.094112121520e-01       4.585045643317e+02 
       4.126117266666e-01       4.507465900496e+02 
       4.158122414767e-01       4.431706820346e+02 
       4.190127565754e-01       4.358122981570e+02 
       4.222132719563e-01       4.287529623117e+02 
       4.254137876128e-01       4.219055479613e+02 
       4.286143035389e-01       4.153347821990e+02 
       4.318148197284e-01       4.089596232180e+02 
       4.350153361756e-01       4.027787120983e+02 
       4.382158528748e-01       3.968213512399e+02 
       4.414163698204e-01       3.909977118017e+02 
       4.446168870072e-01       3.853452688182e+02 
       4.478174044299e-01       3.797797114472e+02 
       4.510179220835e-01       3.742677247898e+02 
       4.542184399632e-01       3.688911212941e+02 
       4.574189580641e-01       3.635340746320e+02 
       4.606194763816e-01       3.581975818472e+02 
       4.638199949113e-01       3.529851501502e+02 
       4.670205136486e-01       3.478213110601e+02 
       4.702210325895e-01       3.426851834900e+02 
       4.734215517298e-01       3.376950290013e+02 
       4.766220710653e-01       3.327044054707e+02 
       4.798225905923e-01       3.278760732892e+02 
       4.830231103068e-01       3.230865325588e+02 
       4.862236302052e-01       3.184870843852e+02 
       4.894241502838e-01       3.139957006172e+02 
       4.926246705392e-01       3.096222818095e+02 
       4.958251909678e-01       3.053628451698e+02 
       4.990257115664e-01       3.012322324468e+02 
       5.022262323317e-01       2.971823995402e+02 
       5.054267532605e-01       2.932334987084e+02 
       5.086272743497e-01       2.893581707701e+02 
       5.118277955963e-01       2.855380526992e+02 
       5.150283169974e-01       2.817969745359e+02 
       5.182288385500e-01       2.781366415534e+02 
       5.214293602514e-01       2.744950675214e+02 
       5.246298820988e-01       2.709142281155e+02 
       5.278304040897e-01       2.674083763237e+02 
       5.310309262213e-01       2.638837791237e+02 
       5.342314484912e-01       2.604537595390e+02 
       5.374319708968e-01       2.570765102489e+02 
       5.406324934358e-01       2.537504422433e+02 
       5.438330161057e-01       2.504984469426e+02 
       5.470335389044e-01       2.472992245034e+02 
       5.502340618295e-01       2.441597518817e+02 
       5.534345848788e-01       2.410786765283e+02 
       5.566351080502e-01       2.380435192602e+02 
       5.598356313416e-01       2.350877698242e+02 
       5.630361547509e-01       2.322058452510e+02 
       5.662366782761e-01       2.293468803354e+02 
       5.694372019153e-01       2.265650255596e+02 
       5.726377256666e-01       2.238352559403e+02 
       5.758382495280e-01       2.211456345140e+02 
       5.790387734978e-01       2.185226983906e+02 
       5.822392975741e-01       2.159027409393e+02 
       5.854398217552e-01       2.133306938642e+02 
       5.886403460394e-01       2.108104138450e+02 
       5.918408704251e-01       2.083381820160e+02 
       5.950413949104e-01       2.058770748571e+02 
       5.982419194940e-01       2.034853100255e+02 
       6.014424441741e-01       2.010906702047e+02 
       6.046429689493e-01       1.987512039054e+02 
       6.078434938181e-01       1.964677562822e+02 
       6.110440187789e-01       1.941818893302e+02 
       6.142445438303e-01       1.919509836912e+02 
       6.174450689710e-01       1.897559357723e+02 
       6.206455941995e-01       1.876056153354e+02 
       6.238461195145e-01       1.854803522824e+02 
       6.270466449146e-01       1.834139180799e+02 
       6.302471703986e-01       1.813508297120e+02 
       6.334476959651e-01       1.793343678488e+02 
       6.366482216130e-01       1.773448759836e+02 
       6.398487473410e-01       1.754062619815e+02 
       6.430492731479e-01       1.734725176344e+02 
       6.462497990325e-01       1.715964282594e+02 
       6.494503249937e-01       1.697140640917e+02 
       6.526508510304e-01       1.678933721781e+02 
       6.558513771414e-01       1.660793099925e+02 
       6.590519033256e-01       1.643094943332e+02 
       6.622524295820e-01       1.625359417963e+02 
       6.654529559096e-01       1.608003413759e+02 
       6.686534823073e-01       1.590908685171e+02 
       6.718540087742e-01       1.574064780870e+02 
       6.750545353091e-01       1.557543964492e+02 
       6.782550619113e-01       1.541147739589e+02 
       6.814555885796e-01       1.525104612171e+02 
       6.846561153133e-01       1.509135978441e+02 
       6.878566421113e-01       1.493477102045e+02 
       6.910571689728e-01       1.478091492752e+02 
       6.942576958968e-01       1.463018593131e+02 
       6.974582228827e-01       1.447889802022e+02 
       7.006587499294e-01       1.433321115714e+02 
       7.038592770361e-01       1.418705956334e+02 
       7.070598042021e-01       1.404417587890e+02 
       7.102603314265e-01       1.390365823007e+02 
       7.134608587086e-01       1.376342734755e+02 
       7.166613860476e-01       1.362571591009e+02 
       7.198619134426e-01       1.349113097446e+02 
       7.230624408930e-01       1.335784174958e+02 
       7.262629683981e-01       1.322652471627e+02 
       7.294634959570e-01       1.309573083936e+02 
       7.326640235692e-01       1.296840629596e+02 
       7.358645512339e-01       1.284127172951e+02 
       7.390650789504e-01       1.271675414076e+02 
       7.422656067180e-01       1.259394224278e+02 
       8.086444472135e-01       1.037738459126e+02 
       9.033009782434e-01       8.060450191254e+01 
       1.051990099203e+00       5.666338599620e+01 
       1.290254435494e+00       3.508394307143e+01 
       1.620783360200e+00       2.035059366115e+01 
       2.040368983957e+00       1.163781949700e+01 
       2.568672035316e+00       6.602412069581e+00 
       3.233766499619e+00       3.717681713060e+00 
       4.071070822179e+00       2.079526813372e+00 
       5.125174511255e+00       1.156093592423e+00 
       6.452212432099e+00       6.392275959025e-01 
       8.122854193064e+00       3.516110960820e-01 
       1.022606755995e+01       1.925012740966e-01 
